request_time,wait_time,pick_index,drop_index,order_distance,order_fare,detour_ratio
71204,480,4539,3730,4360.0,16.23,0.25
71204,480,553,4434,1082.0,4.03,1.0
71204,420,298,1450,2276.0,8.47,0.5
71204,360,3219,2696,3019.0,11.24,0.75
71204,420,948,4354,2443.0,9.1,1.0
71205,300,1120,3767,4770.0,17.76,1.0
71205,240,3625,1457,5818.0,21.66,0.75
71205,360,600,4456,1748.0,6.51,0.25
71206,480,2,523,2442.0,9.09,0.25
71206,180,1709,2107,1494.0,5.56,1.0
71207,300,2346,1478,3203.0,11.93,0.75
71207,480,1602,487,4657.0,17.34,0.25
71207,300,3868,983,1141.0,4.25,0.75
71207,300,124,3048,1294.0,4.82,0.75
71207,360,241,1188,2138.0,7.96,1.0
71207,420,2335,1250,1794.0,6.68,0.5
71208,300,471,1984,3673.0,13.68,1.0
71208,300,3387,3643,2024.0,7.54,0.25
71208,420,180,3309,3109.0,11.58,0.25
71208,480,1136,2408,3079.0,11.46,0.25
71208,360,3328,489,2154.0,8.02,0.5
71208,420,1767,1440,3856.0,14.36,0.25
71209,360,3936,1223,3947.0,14.7,1.0
71209,300,3334,1372,1856.0,6.91,0.5
71209,480,1323,2957,5806.0,21.62,0.75
71210,240,1505,77,4560.0,16.98,0.25
71210,360,3016,60,2842.0,10.58,1.0
71210,360,1462,1074,8384.0,31.22,0.25
71210,420,4460,1975,3791.0,14.12,0.75
71211,420,3327,635,3049.0,11.35,0.25
71212,420,1527,676,5541.0,20.63,0.75
71212,480,54,2305,3683.0,13.71,1.0
71212,300,3273,389,2626.0,9.78,0.5
71212,480,1289,2081,2837.0,10.56,0.75
71214,360,3158,1625,2621.0,9.76,0.75
71214,180,3013,3369,5315.0,19.79,1.0
71215,240,2662,3523,2275.0,8.47,0.75
71215,480,2279,801,3850.0,14.33,0.5
71216,240,4396,600,1685.0,6.27,0.5
71217,420,4484,300,6173.0,22.98,0.25
71218,300,1740,3274,2108.0,7.85,0.25
71218,240,994,2549,3150.0,11.73,0.5
71219,480,4132,201,4515.0,16.81,0.75
71219,480,2373,3003,1518.0,5.65,0.5
71220,420,114,767,2682.0,9.99,0.75
71220,420,3482,2319,3774.0,14.05,0.25
71221,360,2411,2292,5620.0,20.93,0.25
71221,180,1629,57,1603.0,5.97,0.75
71221,300,280,3038,5070.0,18.88,1.0
71221,360,2297,4331,3267.0,12.16,0.75
71221,360,2171,3264,3541.0,13.18,0.25
71223,480,3769,1403,10459.0,38.94,0.5
71223,480,565,1726,2220.0,8.27,0.25
71224,180,1727,4351,2154.0,8.02,0.5
71224,480,1654,3379,5574.0,20.75,1.0
71224,420,1194,900,2212.0,8.24,1.0
71224,420,3468,2480,2200.0,8.19,1.0
71224,420,4442,3155,2388.0,8.89,0.75
71224,240,2669,3584,1690.0,6.29,0.25
71225,240,4457,38,1685.0,6.27,0.75
71226,420,459,1158,1483.0,5.52,0.5
71226,240,3184,3480,1770.0,6.59,0.75
71227,180,1478,3208,2358.0,8.78,0.25
71227,180,1354,1091,3421.0,12.74,0.25
71227,480,2347,481,1367.0,5.09,0.5
71227,420,1830,3440,1089.0,4.05,0.25
71228,360,2742,1106,2890.0,10.76,0.5
71230,420,3264,3252,1446.0,5.38,0.75
71230,300,1067,2966,1910.0,7.11,1.0
71231,180,190,3064,3237.0,12.05,0.5
71231,240,462,756,1840.0,6.85,1.0
71231,240,2258,4265,2215.0,8.25,0.75
71232,300,2198,4263,1576.0,5.87,0.75
71232,420,938,3209,1597.0,5.95,0.5
71234,300,2943,204,5610.0,20.89,0.5
71235,420,3051,3072,1220.0,4.54,0.25
71235,480,489,255,3256.0,12.12,0.5
71236,480,166,2456,1947.0,7.25,1.0
71236,360,402,2569,2562.0,9.54,0.25
71237,240,2048,3076,1748.0,6.51,0.5
71237,240,2562,466,3900.0,14.52,1.0
71238,360,3013,2475,4259.0,15.86,1.0
71238,300,1107,3670,5186.0,19.31,0.75
71238,180,2742,3852,1524.0,5.67,0.75
71239,420,4378,2313,3838.0,14.29,0.25
71239,240,239,1395,1051.0,3.91,0.5
71240,300,815,1479,2683.0,9.99,0.5
71240,480,1161,3234,3466.0,12.91,0.25
71241,480,2847,1056,4099.0,15.26,0.5
71241,240,1251,3552,3061.0,11.4,0.75
71241,300,1460,119,5449.0,20.29,1.0
71241,180,2174,3855,3621.0,13.48,1.0
71241,420,970,1464,3263.0,12.15,1.0
71242,480,2520,2275,4312.0,16.05,0.75
71242,420,3430,3297,1818.0,6.77,0.75
71242,480,1388,1517,3224.0,12.0,1.0
71243,420,4317,1079,3888.0,14.48,0.75
71243,180,1632,3481,5953.0,22.16,0.5
71244,240,4466,2950,4554.0,16.96,0.75
71244,480,1776,585,1668.0,6.21,1.0
71244,180,1472,640,3592.0,13.37,0.25
71245,360,588,2150,7249.0,26.99,0.25
71246,420,22,3322,1950.0,7.26,0.25
71246,300,2129,1786,6181.0,23.01,0.5
71246,240,1333,4206,3058.0,11.39,0.25
71247,300,2529,2096,1514.0,5.64,0.75
71247,180,3726,3269,4536.0,16.89,0.25
71248,360,3062,55,1968.0,7.33,1.0
71248,240,2742,3730,7513.0,27.97,0.25
71248,480,1972,1627,5265.0,19.6,0.25
71249,480,2330,3682,3128.0,11.65,0.5
71249,420,2208,2782,2263.0,8.43,0.5
71249,300,594,4501,1949.0,7.26,0.75
71249,420,4280,3917,1123.0,4.18,1.0
71250,240,745,2679,3480.0,12.96,1.0
71250,420,3311,1476,1398.0,5.21,0.75
71250,240,1147,2777,9781.0,36.42,0.25
71250,360,2873,2644,1953.0,7.27,0.5
71250,240,1669,1179,3519.0,13.1,1.0
71250,360,3576,21,3350.0,12.47,0.75
71250,360,245,4316,2277.0,8.48,0.75
71251,180,947,1174,2065.0,7.69,0.5
71251,180,3583,1365,3344.0,12.45,1.0
71251,360,576,63,1817.0,6.77,0.25
71252,360,80,2535,2249.0,8.37,0.5
71253,360,801,1785,2850.0,10.61,0.75
71253,480,1514,1484,2937.0,10.94,0.5
71253,480,1327,3921,3629.0,13.51,0.25
71254,480,3767,825,5774.0,21.5,1.0
71255,240,3089,4204,5135.0,19.12,1.0
71255,300,4499,1012,4983.0,18.55,0.5
71255,420,4381,1892,1148.0,4.27,0.25
71255,300,1963,911,1876.0,6.98,1.0
71256,420,3698,1260,2106.0,7.84,0.25
71256,360,1717,1432,4624.0,17.22,0.75
71257,240,2692,1450,3692.0,13.75,0.5
71257,420,461,246,1137.0,4.23,1.0
71257,360,344,2700,2841.0,10.58,1.0
71258,480,3921,4369,1753.0,6.53,1.0
71258,180,2173,1534,1175.0,4.37,0.25
71258,300,511,1098,2996.0,11.16,1.0
71258,420,1588,1713,2098.0,7.81,0.5
71258,180,1454,63,1923.0,7.16,0.75
71260,480,642,2974,2454.0,9.14,1.0
71261,180,1676,1025,1114.0,4.15,1.0
71262,420,1734,111,1351.0,5.03,0.5
71263,300,4522,2780,3873.0,14.42,0.5
71263,480,8,656,1618.0,6.02,0.5
71263,360,1380,2948,2204.0,8.21,0.75
71263,240,3252,726,1834.0,6.83,0.75
71264,300,2490,3217,1369.0,5.1,0.25
71264,360,3273,33,2678.0,9.97,1.0
71264,180,3150,3679,2115.0,7.87,0.75
71264,360,3313,1209,2626.0,9.78,0.25
71264,300,3776,925,7928.0,29.52,0.5
71264,180,3914,1450,2162.0,8.05,1.0
71264,360,2953,3021,3575.0,13.31,0.5
71265,300,2140,3211,1714.0,6.38,0.75
71266,240,1371,2138,2576.0,9.59,0.5
71266,180,2567,3491,4538.0,16.9,0.25
71266,360,3401,1115,4382.0,16.32,1.0
71267,480,3156,1897,4034.0,15.02,0.75
71267,420,4504,445,3298.0,12.28,0.25
71268,240,2149,482,2008.0,7.48,0.25
71268,180,2394,1735,1659.0,6.18,0.5
71268,420,502,2684,2653.0,9.88,1.0
71268,300,1133,300,3593.0,13.38,0.5
71269,420,3960,4493,4193.0,15.61,1.0
71269,300,1368,3966,1668.0,6.21,0.25
71271,180,3338,4405,1297.0,4.83,1.0
71272,180,3334,2327,2496.0,9.29,1.0
71272,240,2557,4437,1800.0,6.7,0.5
71272,360,4312,2089,1255.0,4.67,1.0
71272,360,2698,2758,2431.0,9.05,1.0
71273,360,695,2575,3064.0,11.41,0.75
71273,180,483,1438,8007.0,29.81,0.75
71273,360,1106,3154,1458.0,5.43,1.0
71273,240,641,1431,1832.0,6.82,0.25
71273,480,22,4321,2641.0,9.83,0.25
71273,360,2542,3675,1609.0,5.99,0.75
71274,420,2179,2731,2126.0,7.92,1.0
71274,300,4104,2560,1543.0,5.75,0.5
71274,240,824,251,1492.0,5.56,0.75
71274,480,248,821,1286.0,4.79,0.75
71276,420,1667,203,2281.0,8.49,1.0
71276,420,1138,2197,2484.0,9.25,0.25
71276,180,233,2822,2197.0,8.18,0.25
71276,360,1323,3325,1638.0,6.1,0.25
71276,360,923,2457,4028.0,15.0,1.0
71276,420,3207,1033,4392.0,16.35,0.5
71277,180,766,712,2031.0,7.56,1.0
71277,480,2159,601,1211.0,4.51,0.75
71277,360,2019,4362,4677.0,17.41,0.25
71278,180,2215,629,2632.0,9.8,0.5
71278,300,3341,3089,2602.0,9.69,1.0
71279,240,1433,893,3214.0,11.97,0.5
71279,300,3309,1840,1633.0,6.08,0.25
71279,360,1088,781,4566.0,17.0,1.0
71280,480,3812,228,2538.0,9.45,0.5
71281,420,3940,31,4427.0,16.48,0.75
71281,300,706,3449,4173.0,15.54,0.75
71281,240,3762,499,1955.0,7.28,0.75
71281,420,3733,231,4269.0,15.89,0.25
71281,240,3950,258,2618.0,9.75,0.25
71282,420,3640,2231,6808.0,25.35,0.5
71283,180,1178,2357,2412.0,8.98,0.5
71283,180,2293,2965,1854.0,6.9,0.75
71283,240,4480,3887,3346.0,12.46,0.25
71284,240,4462,2538,1969.0,7.33,0.25
71284,360,3435,3439,5895.0,21.95,0.25
71285,300,1302,4328,2704.0,10.07,1.0
71285,300,1077,834,3053.0,11.37,0.5
71286,240,3024,642,3017.0,11.23,0.5
71287,180,1742,2198,2714.0,10.11,0.25
71287,300,1585,2388,3603.0,13.42,0.25
71288,360,475,2173,1710.0,6.37,0.75
71288,300,2197,3303,1486.0,5.53,0.75
71289,420,1560,3827,2601.0,9.68,0.75
71289,180,968,264,2870.0,10.69,1.0
71290,300,3333,2556,1374.0,5.12,0.5
71290,480,4345,268,2374.0,8.84,0.5
71291,360,407,4072,2940.0,10.95,0.5
71291,480,576,2264,2157.0,8.03,0.75
71291,360,2564,3952,2531.0,9.42,1.0
71292,300,565,3351,2257.0,8.4,0.75
71293,480,3623,734,5975.0,22.25,0.25
71293,300,1386,723,2562.0,9.54,0.5
71293,240,2054,741,3810.0,14.19,0.75
71294,180,3597,209,3249.0,12.1,1.0
71295,360,3018,4150,4191.0,15.6,0.25
71295,360,2568,3159,3226.0,12.01,1.0
71296,420,52,2759,2052.0,7.64,0.75
71296,480,1534,2694,3980.0,14.82,0.75
71296,360,2405,647,2104.0,7.83,0.5
71297,360,2465,3971,1831.0,6.82,1.0
71298,240,2662,2571,2769.0,10.31,0.75
71299,360,2118,3862,5731.0,21.34,1.0
71299,420,3030,287,1564.0,5.82,1.0
71299,240,2742,234,1100.0,4.1,0.5
71300,300,3872,3533,3613.0,13.45,0.75
71301,480,3379,1722,4514.0,16.81,0.25
71301,180,3984,2147,4335.0,16.14,1.0
71303,420,4107,255,2217.0,8.25,0.25
71304,480,3027,736,2549.0,9.49,1.0
71304,420,2993,4494,4769.0,17.76,0.75
71304,360,2336,1801,1757.0,6.54,0.25
71304,180,1479,1362,1200.0,4.47,0.5
71305,360,3048,1842,2229.0,8.3,1.0
71306,300,3315,670,2792.0,10.4,0.5
71306,480,2126,2543,4933.0,18.37,0.75
71306,300,1044,3819,2534.0,9.43,1.0
71306,180,2931,1720,2344.0,8.73,1.0
71306,420,1643,590,2626.0,9.78,1.0
71307,240,767,571,2634.0,9.81,1.0
71307,300,4309,975,6053.0,22.54,0.25
71307,420,1258,3921,4756.0,17.71,1.0
71307,300,1740,3846,2002.0,7.45,0.5
71307,180,1669,3710,6228.0,23.19,0.75
71307,240,2331,1717,1577.0,5.87,0.5
71308,240,24,2740,1525.0,5.68,1.0
71308,300,548,1743,3383.0,12.6,0.25
71309,300,42,3205,2744.0,10.22,1.0
71309,240,1716,4454,2266.0,8.44,0.25
71309,420,2173,1198,2799.0,10.42,0.75
71309,300,3272,3257,3522.0,13.11,0.25
71309,180,1476,213,1924.0,7.16,0.5
71310,420,2474,1216,2183.0,8.13,0.75
71310,180,1478,2840,3373.0,12.56,0.25
71311,420,3336,1236,3042.0,11.33,1.0
71311,480,1747,602,2333.0,8.69,0.25
71311,360,1962,651,1716.0,6.39,0.5
71311,420,3737,2691,6645.0,24.74,0.25
71312,360,4447,864,3299.0,12.28,0.75
71312,360,3869,2569,2551.0,9.5,1.0
71312,420,3033,640,2127.0,7.92,1.0
71312,180,2293,2330,2393.0,8.91,1.0
71313,240,1309,4361,3959.0,14.74,1.0
71313,480,3115,511,3197.0,11.9,0.5
71313,180,4442,526,2679.0,9.97,0.25
71314,360,2317,1401,2639.0,9.83,0.5
71314,360,2395,3436,3985.0,14.84,0.25
71314,180,2723,2640,1850.0,6.89,1.0
71315,180,3170,1324,2666.0,9.93,0.5
71315,480,2737,797,2807.0,10.45,1.0
71315,180,3324,3136,7392.0,27.52,0.25
71318,360,3718,2753,2502.0,9.32,0.25
71318,480,2952,1836,2808.0,10.46,0.25
71318,300,3185,3307,2704.0,10.07,1.0
71318,420,1697,1624,1370.0,5.1,0.75
71318,300,3551,1321,3627.0,13.5,1.0
71318,480,3081,3748,1912.0,7.12,0.5
71319,180,1252,1460,1720.0,6.4,0.5
71320,240,2716,1500,2891.0,10.76,0.5
71321,240,1135,1457,1697.0,6.32,0.75
71322,360,1898,2556,3013.0,11.22,0.75
71322,300,3413,2951,4750.0,17.69,0.5
71322,180,260,1790,1614.0,6.01,1.0
71323,240,1451,3487,3016.0,11.23,0.25
71323,480,2062,2189,2642.0,9.84,0.75
71323,180,3679,2278,3391.0,12.63,1.0
71323,180,1398,54,2171.0,8.08,0.5
71323,180,3307,1526,1576.0,5.87,0.5
71324,420,912,72,2721.0,10.13,0.5
71324,180,1296,2716,3046.0,11.34,0.75
71324,480,2997,674,2873.0,10.7,0.25
71325,360,1619,4277,2726.0,10.15,0.25
71326,480,4335,4358,2517.0,9.37,0.25
71326,360,3294,3710,2767.0,10.3,0.25
71326,240,3297,1257,1084.0,4.04,0.75
71326,300,1831,3077,4112.0,15.31,0.25
71327,180,1233,3585,2764.0,10.29,1.0
71327,180,2357,2877,3272.0,12.18,1.0
71327,360,1942,53,4058.0,15.11,1.0
71328,480,6,2676,3440.0,12.81,1.0
71328,300,246,480,5685.0,21.17,0.25
71329,180,2128,1383,1352.0,5.03,0.5
71329,360,3574,3159,4875.0,18.15,0.75
71329,240,2671,2138,4836.0,18.01,0.5
71329,360,2080,3649,2531.0,9.42,1.0
71330,240,1019,3989,2578.0,9.6,0.25
71330,300,3340,115,6137.0,22.85,0.5
71330,180,2692,3456,1573.0,5.86,0.75
71331,180,3309,1181,11869.0,44.19,0.5
71331,240,4345,3336,1907.0,7.1,0.5
71332,180,396,2761,1855.0,6.91,1.0
71332,300,3191,249,3815.0,14.2,0.75
71332,180,4255,903,1912.0,7.12,0.5
71333,360,2281,3943,1814.0,6.75,0.5
71333,240,3265,997,1179.0,4.39,0.5
71333,180,1305,1106,4053.0,15.09,0.5
71333,360,1873,1462,5261.0,19.59,0.75
71333,480,2662,837,1209.0,4.5,1.0
71334,300,2275,1188,3103.0,11.55,1.0
71334,300,1956,999,3025.0,11.26,0.5
71335,360,2665,1088,2835.0,10.56,1.0
71335,360,3941,499,2232.0,8.31,0.5
71336,300,2581,399,3795.0,14.13,0.25
71336,420,1067,567,2598.0,9.67,0.25
71336,180,1278,509,2883.0,10.73,0.25
71336,300,1823,4549,2779.0,10.35,0.25
71336,180,2538,3,3691.0,13.74,1.0
71337,360,2493,4231,1638.0,6.1,1.0
71338,360,3217,3493,1986.0,7.39,0.25
71339,240,1713,2331,1855.0,6.91,0.25
71340,300,1242,3047,5418.0,20.17,0.75
71340,300,3211,3592,3206.0,11.94,0.25
71340,360,1249,2078,2822.0,10.51,1.0
71340,360,3336,1066,2548.0,9.49,1.0
71341,300,1991,869,3013.0,11.22,0.25
71341,300,2330,1661,2137.0,7.96,0.25
71343,420,3062,4348,2588.0,9.64,0.75
71343,300,768,1040,6177.0,23.0,0.75
71343,480,510,2264,5636.0,20.98,0.25
71344,360,3062,4303,1609.0,5.99,1.0
71344,420,570,2434,5253.0,19.56,0.75
71344,240,3951,2406,4695.0,17.48,0.25
71344,300,841,1629,2995.0,11.15,0.75
71345,360,2372,1102,1266.0,4.71,0.5
71345,360,3038,3328,1750.0,6.52,0.5
71345,360,1402,3953,4418.0,16.45,1.0
71345,180,2775,3796,4030.0,15.0,0.25
71348,420,1117,2048,2922.0,10.88,0.5
71349,300,835,3831,5096.0,18.97,0.5
71349,360,3014,1301,3166.0,11.79,0.5
71349,360,1538,1032,5297.0,19.72,0.5
71349,360,1027,2123,3474.0,12.93,1.0
71349,240,2335,1764,3321.0,12.37,0.25
71350,420,4561,3059,2086.0,7.77,1.0
71350,420,3597,516,3218.0,11.98,0.5
71351,480,3950,3160,1913.0,7.12,0.75
71351,480,1377,1457,3703.0,13.79,0.5
71353,420,3193,4037,5982.0,22.27,1.0
71354,360,2373,2565,1611.0,6.0,0.75
71354,180,59,4508,2887.0,10.75,0.75
71355,180,1324,516,4074.0,15.17,0.5
71355,240,618,4557,1577.0,5.87,0.75
71355,240,3960,1396,2887.0,10.75,0.25
71356,480,603,4324,4151.0,15.46,0.5
71356,480,509,2477,1919.0,7.15,0.75
71357,480,1259,2457,3055.0,11.37,0.25
71358,300,1517,3003,1899.0,7.07,0.75
71358,480,3736,3110,14963.0,55.71,0.25
71358,480,3427,4279,2895.0,10.78,0.5
71358,180,350,1438,3866.0,14.39,1.0
71359,180,1392,3871,2788.0,10.38,0.5
71359,420,3184,3300,2954.0,11.0,0.5
71360,180,528,3264,1563.0,5.82,0.25
71360,240,1133,1503,5054.0,18.82,0.25
71360,300,2275,1974,3656.0,13.61,0.75
71360,180,3344,3205,1910.0,7.11,0.5
71360,480,4327,3510,4321.0,16.09,0.75
71361,180,3352,1027,6820.0,25.39,0.5
71361,420,3531,827,3601.0,13.41,0.25
71362,480,3020,2570,1733.0,6.45,0.75
71362,240,473,3701,3793.0,14.12,0.25
71362,480,3024,3901,4607.0,17.15,0.5
71362,420,2395,3227,3014.0,11.22,0.5
71363,480,1799,1455,3262.0,12.15,0.75
71363,240,3274,1711,1111.0,4.14,0.75
71363,180,1217,1926,1034.0,3.85,1.0
71363,480,478,214,3998.0,14.89,0.75
71364,240,3008,2314,5586.0,20.8,0.5
71365,300,1631,3919,4625.0,17.22,0.25
71365,240,2405,2695,3064.0,11.41,0.25
71365,360,1808,2538,2435.0,9.07,0.5
71366,420,983,3657,4147.0,15.44,0.75
71367,420,2691,3727,2723.0,10.14,0.25
71367,360,1291,1289,1278.0,4.76,1.0
71367,180,1227,1391,4474.0,16.66,0.5
71367,180,496,3016,3310.0,12.32,0.5
71367,240,631,2333,4471.0,16.65,1.0
71368,480,2335,108,4082.0,15.2,0.5
71368,420,4367,2498,4365.0,16.25,0.25
71369,420,24,2263,2987.0,11.12,0.5
71369,240,2697,3910,7799.0,29.04,0.25
71369,420,3482,3803,2382.0,8.87,0.5
71370,360,3313,2281,2735.0,10.18,0.25
71370,360,3187,1010,2831.0,10.54,1.0
71371,180,3957,2927,4401.0,16.39,0.75
71371,180,1551,4111,2030.0,7.56,0.5
71371,480,1725,3168,2401.0,8.94,0.5
71371,360,1712,1941,2783.0,10.36,0.25
71371,180,3469,3421,6828.0,25.42,0.5
71372,180,1428,3327,4016.0,14.95,1.0
71372,480,244,543,1570.0,5.85,1.0
71373,180,570,3811,1172.0,4.36,0.75
71373,420,3344,1256,2426.0,9.03,1.0
71373,480,3559,246,2988.0,11.13,0.25
71373,300,1278,1688,3395.0,12.64,1.0
71373,180,2938,638,1129.0,4.2,0.75
71374,420,2107,1972,5381.0,20.04,0.5
71374,240,3334,3982,4439.0,16.53,1.0
71374,360,243,576,5288.0,19.69,1.0
71374,180,3428,3333,3581.0,13.33,0.25
71375,360,523,3491,1115.0,4.15,0.25
71376,420,1067,818,3130.0,11.65,0.5
71376,480,3048,1762,2659.0,9.9,1.0
71377,360,1835,366,1644.0,6.12,0.25
71377,420,3957,3557,4377.0,16.3,0.75
71377,360,1260,3321,1566.0,5.83,0.5
71377,240,2407,532,1304.0,4.86,0.5
71377,300,2,642,4032.0,15.01,1.0
71377,240,3009,2090,1710.0,6.37,0.5
71379,180,3380,3412,2265.0,8.43,1.0
71379,300,4465,3071,4105.0,15.28,1.0
71379,180,3541,3016,2912.0,10.84,0.75
71379,300,3170,3682,1489.0,5.54,0.25
71379,300,203,566,3139.0,11.69,0.75
71380,180,2123,3359,5077.0,18.9,0.25
71381,420,4221,2181,1168.0,4.35,0.5
71381,480,3540,128,2240.0,8.34,0.25
71381,240,3182,255,2378.0,8.85,0.5
71381,300,1771,382,4345.0,16.18,0.75
71381,480,4442,215,2271.0,8.46,1.0
71382,300,1301,480,2223.0,8.28,1.0
71383,480,478,1322,1538.0,5.73,0.75
71383,360,506,823,2451.0,9.13,1.0
71383,420,3869,4247,3596.0,13.39,0.25
71383,480,2407,3723,4592.0,17.1,0.5
71385,420,2134,1789,2321.0,8.64,0.25
71386,360,1546,617,1858.0,6.92,0.25
71386,420,2688,2409,1761.0,6.56,0.5
71386,420,291,4452,2729.0,10.16,0.25
71386,240,3687,4209,4689.0,17.46,1.0
71387,240,914,1440,7540.0,28.07,0.25
71387,240,3325,922,3999.0,14.89,0.5
71387,240,3409,4447,3017.0,11.23,0.75
71387,480,1394,1817,3490.0,12.99,1.0
71388,480,382,1723,1998.0,7.44,0.75
71388,300,1349,3887,1146.0,4.27,0.25
71389,420,3731,2187,2920.0,10.87,0.5
71389,420,4120,3478,2630.0,9.79,1.0
71390,480,2745,2167,7197.0,26.8,1.0
71390,300,2742,3307,4205.0,15.66,0.75
71391,180,2643,3943,2756.0,10.26,1.0
71392,480,1623,1109,3473.0,12.93,0.75
71393,240,4363,3424,4549.0,16.94,1.0
71393,180,2953,3415,3298.0,12.28,0.5
71393,480,651,1342,7438.0,27.69,1.0
71395,180,1921,4016,5312.0,19.78,1.0
71395,180,111,2570,1408.0,5.24,0.25
71396,360,2439,209,2844.0,10.59,1.0
71397,300,1289,4031,2153.0,8.02,0.75
71398,240,1445,902,3404.0,12.67,0.75
71399,420,4494,1508,3624.0,13.49,1.0
71400,420,2075,1818,3983.0,14.83,0.5
71400,480,251,1831,4103.0,15.28,1.0
71400,180,1360,3130,2916.0,10.86,0.25
71400,480,1134,2470,3288.0,12.24,1.0
71401,420,4206,2490,1539.0,5.73,0.25
71401,360,306,3502,3809.0,14.18,0.25
71402,240,3940,1643,1461.0,5.44,1.0
71403,240,2696,156,2697.0,10.04,0.25
71403,420,1345,24,5763.0,21.46,1.0
71403,480,3356,3048,2285.0,8.51,0.25
71403,420,2816,3067,3553.0,13.23,0.5
71403,180,2167,4442,1707.0,6.36,0.25
71404,240,1226,899,11777.0,43.85,0.25
71404,360,1755,1585,4005.0,14.91,0.5
71404,180,1056,3379,3038.0,11.31,0.25
71405,240,2674,2480,4191.0,15.6,0.75
71405,180,1329,4493,3546.0,13.2,0.25
71405,180,51,863,2869.0,10.68,0.25
71406,240,3083,3456,2071.0,7.71,0.25
71408,180,760,4552,3443.0,12.82,0.75
71408,480,774,2992,3341.0,12.44,1.0
71408,420,4217,938,7382.0,27.49,1.0
71409,360,1472,215,1608.0,5.99,1.0
71409,420,2322,2550,2022.0,7.53,0.75
71410,360,2858,260,7226.0,26.9,1.0
71410,240,2552,3236,2806.0,10.45,0.25
71411,360,4327,234,4832.0,17.99,0.25
71411,180,2048,490,1769.0,6.59,1.0
71411,180,991,359,1795.0,6.68,1.0
71411,180,1450,269,2034.0,7.57,1.0
71412,240,1359,148,2423.0,9.02,1.0
71412,240,3414,724,2615.0,9.74,1.0
71412,180,3454,2405,2241.0,8.34,1.0
71413,420,639,2561,3921.0,14.6,0.75
71414,300,3597,3956,2870.0,10.69,0.25
71415,300,3527,3338,1353.0,5.04,1.0
71415,240,656,3814,2046.0,7.62,0.25
71415,360,1696,296,6195.0,23.07,0.25
71415,480,1027,251,2235.0,8.32,0.5
71415,420,3205,261,2791.0,10.39,0.75
71415,420,3326,1218,2970.0,11.06,1.0
71415,180,1255,3231,3451.0,12.85,0.75
71416,300,1630,531,2464.0,9.17,1.0
71416,420,2836,2007,2644.0,9.84,0.25
71417,300,4439,1667,6514.0,24.25,0.5
71417,240,247,765,1100.0,4.1,0.5
71417,360,2902,3626,3301.0,12.29,1.0
71418,480,2695,3071,4030.0,15.0,0.25
71418,360,2131,3731,1871.0,6.97,0.5
71418,300,3736,1297,8808.0,32.79,0.75
71419,180,565,4489,7380.0,27.48,0.5
71419,360,2552,1134,1834.0,6.83,0.5
71420,300,2711,2647,5610.0,20.89,0.75
71420,420,2474,3180,6648.0,24.75,0.25
71420,180,566,1025,4368.0,16.26,1.0
71420,180,2277,2225,2414.0,8.99,0.5
71421,300,593,423,1576.0,5.87,0.5
71421,300,1532,676,3095.0,11.52,0.75
71421,300,2358,272,6650.0,24.76,0.75
71422,360,824,4320,1264.0,4.71,0.25
71423,360,3064,1477,2372.0,8.83,1.0
71423,420,2192,943,3215.0,11.97,0.25
71423,180,1344,925,3839.0,14.29,0.5
71424,180,2102,1676,2786.0,10.37,0.75
71425,300,2673,130,2592.0,9.65,0.75
71425,480,2549,1184,2388.0,8.89,1.0
71425,420,2711,1748,7007.0,26.09,0.5
71425,240,3697,2539,2505.0,9.33,0.5
71425,180,1743,3952,2163.0,8.05,1.0
71425,480,2711,1713,3410.0,12.7,0.25
71425,180,2740,2087,3511.0,13.07,0.5
71426,480,2859,1393,3957.0,14.73,0.5
71426,180,2275,999,1295.0,4.82,0.25
71426,420,260,2670,1552.0,5.78,0.75
71426,300,841,1368,2119.0,7.89,0.75
71427,180,3327,3577,2409.0,8.97,0.25
71427,360,1333,1478,1328.0,4.94,0.25
71427,360,1627,480,4299.0,16.01,0.25
71427,420,2931,2477,3994.0,14.87,0.25
71427,420,2575,3713,1723.0,6.42,1.0
71428,420,2193,1660,3392.0,12.63,1.0
71428,240,1378,79,7156.0,26.64,1.0
71428,300,1347,1377,1823.0,6.79,1.0
71428,360,691,1433,8638.0,32.16,0.25
71429,300,2723,1611,5847.0,21.77,1.0
71429,420,4219,2330,5864.0,21.83,1.0
71429,480,3242,595,1160.0,4.32,0.75
71430,300,2926,3326,1434.0,5.34,1.0
71430,480,3360,235,2368.0,8.82,0.25
71430,300,265,4268,2118.0,7.89,0.5
71430,300,3485,83,6297.0,23.45,0.5
71431,300,38,185,1156.0,4.3,0.75
71432,180,3073,564,4967.0,18.49,0.25
71433,420,3331,2995,2907.0,10.82,0.5
71433,360,270,1513,3783.0,14.09,0.25
71433,360,2275,3425,1265.0,4.71,0.75
71433,360,4220,654,3457.0,12.87,0.25
71433,420,3194,2316,3832.0,14.27,0.25
71433,420,1147,1818,4481.0,16.68,0.75
71434,300,4558,640,5444.0,20.27,0.5
71435,300,1428,3211,1765.0,6.57,0.75
71435,180,3442,35,3247.0,12.09,0.25
71435,240,2176,1291,1101.0,4.1,0.75
71436,420,3336,4206,3350.0,12.47,0.25
71436,300,4148,4520,1103.0,4.11,0.75
71437,360,2644,1930,1780.0,6.63,1.0
71438,300,2996,3321,1902.0,7.08,0.5
71438,360,3187,156,1372.0,5.11,0.25
